immo_id,zip_code,type_of_property,subtype_of_property,price,building_condition,facade_number,living_area,equipped_kitchen,bedroom_nr,swimming_pool,furnished,open_fire,terrace,garden,plot_surface
20201050,2500,0,apartment,289000,just renovated,2,91,installed,2,0,0,0,11,0,0
20281609,1150,0,apartment,290000,good,,77,installed,2,0,0,0,12,0,0
20117934,1150,0,apartment,295000,to renovate,2,81,installed,2,0,0,0,6,0,0
20108995,2570,0,apartment,298000,good,,81,installed,2,0,0,0,4,0,0
20207397,9000,0,apartment,320000,as new,2,65,0,2,0,0,0,3,0,0
11367670,1070,0,apartment,330000,as new,,102,semi equipped,2,0,0,0,36,0,0
20138082,1180,0,apartment,340000,as new,2,94,hyper equipped,2,0,0,0,3,0,0
20244334,1000,0,apartment,365000,as new,2,92,usa installed,2,0,0,0,2,0,0
11129249,1380,0,ground floor,395000,as new,3,98,installed,2,0,0,0,50,300,0
20089381,1000,0,apartment,410000,good,2,125,hyper equipped,3,0,0,0,0,0,0
11485215,1050,0,apartment,410000,good,2,80,hyper equipped,2,0,1,0,5,100,0
20163555,1410,0,apartment,420000,just renovated,2,115,hyper equipped,3,0,0,0,8,0,0
20235351,1060,0,duplex,450000,good,2,110,usa installed,2,0,0,0,20,0,0
20067628,1180,0,apartment,455000,as new,4,100,hyper equipped,2,0,0,0,19,11000,0
11465241,8300,0,apartment,490000,good,2,87,installed,2,0,0,0,7,0,0
20106383,1050,0,penthouse,515000,as new,2,103,hyper equipped,2,0,0,0,32,0,0
20067656,1050,0,penthouse,525000,as new,2,97,hyper equipped,2,0,0,0,43,0,0
20075339,1140,0,penthouse,530000,as new,3,121,hyper equipped,2,0,1,0,42,0,0
11109704,1000,0,apartment,595000,good,2,105,installed,2,0,0,0,30,0,0
20188374,1180,0,apartment,625000,just renovated,3,172,hyper equipped,3,0,0,0,20,0,0
11441791,1150,0,apartment,849000,as new,2,212,hyper equipped,4,0,0,0,10,0,0
20267140,1082,0,apartment,295000,as new,2,104,installed,2,0,0,0,6,0,0
20281141,2610,0,apartment,215000,good,,71,not installed,1,0,0,0,0,0,0
20280125,2018,0,apartment,575000,as new,,132,hyper equipped,2,0,1,0,0,0,0
20265506,1200,0,apartment,790000,as new,,220,hyper equipped,3,0,0,0,8,0,0
20294813,5000,0,apartment,339000,,4,91,installed,2,0,0,0,8,0,0
20293634,9890,0,apartment,378650,as new,4,126,hyper equipped,2,0,0,0,11,0,0
20261847,9900,0,apartment,170000,to be done up,,98,semi equipped,2,0,0,0,1,0,0
20262764,1083,0,apartment,220000,,,90,0,2,0,0,0,7,0,0
20261513,8400,0,service flat,425000,good,,98,0,1,0,0,0,1,0,0
11491919,9800,0,apartment,179000,good,,73,installed,2,0,0,0,0,0,0
20133165,1180,0,apartment,295000,good,2,89,installed,1,0,0,0,2,0,0
20276766,8300,0,apartment,1450000,as new,,97,0,3,0,0,0,1,0,0
20284515,2800,0,apartment,225000,to be done up,,124,installed,3,0,0,0,0,0,0
20283269,8810,0,apartment,295000,good,,99,0,2,0,0,0,14,0,0
20284519,1120,0,duplex,325000,good,2,158,hyper equipped,3,0,0,0,46,0,0
20286896,9000,0,ground floor,332500,good,3,72,installed,2,0,0,0,20,38,0
20285372,8370,0,apartment,335000,good,,70,installed,2,0,0,0,1,0,0
20303024,9000,0,penthouse,1325000,as new,4,180,hyper equipped,3,0,0,0,58,0,0
20299962,8710,0,apartment,281000,,,89,installed,2,0,0,0,1,0,0
20302040,8400,0,apartment,329000,just renovated,2,90,installed,3,0,0,0,2,0,0
20302039,8400,0,apartment,335000,as new,2,90,installed,2,0,0,0,2,0,0
20302598,9080,0,apartment,394308,as new,,110,installed,2,0,0,0,21,0,0
20302133,1060,0,apartment,445000,as new,2,92,not installed,1,0,0,0,80,0,0
20257893,1082,0,apartment,259000,just renovated,3,100,installed,3,0,0,0,3,0,0
20257821,6700,0,apartment,275000,good,3,65,installed,2,0,0,0,17,0,0
20257835,6700,0,apartment,299000,good,2,168,semi equipped,4,0,0,0,0,0,0
20256765,8620,0,apartment,445000,as new,2,76,installed,2,0,0,0,7,0,0
20315243,7301,0,kot,55000,good,2,16,installed,1,0,1,0,0,0,0
20299862,1030,0,apartment,290000,as new,2,107,hyper equipped,3,0,0,0,8,0,0
20102478,8300,0,apartment,665000,good,2,75,0,2,0,0,0,0,0,0
20293132,8300,0,apartment,880000,just renovated,2,57,hyper equipped,2,0,0,0,3,0,0
20309089,6860,0,apartment,235000,as new,4,88,installed,2,0,0,0,9,0,0
20309645,1120,0,apartment,259000,good,2,80,hyper equipped,2,0,0,0,4,0,0
20306758,6700,0,apartment,495000,as new,,128,0,3,0,0,0,0,0,0
20110045,4000,0,apartment,174000,good,2,94,installed,2,0,0,0,0,40,0
20267618,8800,0,apartment,210000,good,,83,installed,2,0,0,0,1,0,0
20266432,2600,0,apartment,315000,good,2,100,installed,3,0,0,0,8,0,0
20260079,1853,0,apartment,320000,as new,2,86,semi equipped,2,0,0,0,1,0,0
20265172,9900,0,apartment,329000,as new,,137,hyper equipped,2,0,0,0,1,0,0
20230997,1180,0,apartment,660000,as new,2,142,not installed,2,0,0,0,28,0,0
20266524,8300,0,apartment,2375000,good,2,130,hyper equipped,3,0,0,0,1,0,0
20194555,4000,0,apartment,175000,good,2,72,installed,1,0,0,0,1,0,0
20212228,4102,0,ground floor,189500,good,4,85,installed,1,0,0,0,26,0,0
20239183,1060,0,flat studio,200000,good,2,40,installed,1,0,0,0,2,0,0
20178977,1070,0,apartment,215000,good,2,87,hyper equipped,2,0,0,0,3,0,0
20228466,4000,0,apartment,220000,good,2,78,semi equipped,2,0,0,0,17,0,0
20266102,1160,0,apartment,222500,good,3,50,installed,1,0,1,0,8,0,0
20278814,9000,0,apartment,225000,good,2,55,installed,1,0,0,0,4,0,0
20179052,1070,0,apartment,229000,good,2,87,hyper equipped,2,0,0,0,3,0,0
20178981,1070,0,apartment,229000,good,2,87,hyper equipped,2,0,0,0,3,0,0
20178979,1070,0,apartment,229000,good,2,87,hyper equipped,2,0,0,0,3,0,0
20269434,4500,0,apartment,235000,good,2,85,installed,2,0,0,0,1,0,0
20217864,9060,0,apartment,285000,good,,95,0,2,0,0,0,0,0,0
20252137,1000,0,apartment,289000,good,2,67,hyper equipped,1,0,0,0,0,0,0
20281254,1050,0,ground floor,295000,good,2,75,installed,1,0,0,0,15,0,0
20274561,1050,0,apartment,325000,just renovated,2,55,hyper equipped,1,0,0,0,6,0,0
20282695,9000,0,apartment,335000,good,,86,0,2,0,0,0,0,0,0
20258232,1000,0,apartment,356000,as new,3,104,installed,2,0,0,0,9,0,0
20266744,1020,0,apartment,369000,good,2,148,hyper equipped,3,0,0,0,0,0,0
20261629,1180,0,apartment,370000,good,2,118,hyper equipped,4,0,0,0,7,0,0
20245712,1340,0,apartment,385000,as new,2,117,hyper equipped,2,0,0,0,16,0,0
20283462,5100,0,apartment,430000,good,3,100,semi equipped,2,0,0,0,11,0,0
20254034,1050,0,duplex,469000,just renovated,2,85,hyper equipped,1,0,0,0,0,0,0
20254033,1180,0,duplex,469000,just renovated,2,85,hyper equipped,1,0,0,0,0,0,0
20253819,1180,0,duplex,469000,just renovated,2,85,hyper equipped,1,0,0,0,0,0,0
20254017,1190,0,duplex,469000,just renovated,2,85,hyper equipped,1,0,0,0,0,0,0
20253842,1190,0,duplex,469000,just renovated,2,85,hyper equipped,1,0,0,0,0,0,0
20223204,1050,0,apartment,475000,good,2,134,installed,2,0,0,0,12,0,0
20268501,1200,0,apartment,536500,as new,2,152,hyper equipped,2,0,0,0,13,0,0
20213304,1000,0,duplex,560000,good,2,120,hyper equipped,2,0,0,0,5,0,0
20274789,1050,0,duplex,595000,just renovated,2,125,hyper equipped,2,0,0,0,16,0,0
20265725,1200,0,ground floor,595000,good,2,156,hyper equipped,3,0,0,0,1,65,0
20277180,1000,0,duplex,645000,good,2,145,hyper equipped,2,0,0,0,3,0,0
20229443,8300,0,apartment,695000,good,2,73,hyper equipped,2,0,0,0,4,0,0
20283322,1030,0,apartment,750000,just renovated,2,225,hyper equipped,3,0,0,0,1,0,0
20230179,1000,0,apartment,795000,just renovated,3,200,hyper equipped,3,0,0,0,0,0,0
20282816,9000,0,apartment,895000,good,,120,0,2,0,0,0,35,0,0
20298237,1000,0,apartment,215000,,3,55,installed,2,0,1,0,0,0,0
20298928,7750,0,apartment,260000,good,2,200,installed,3,0,0,0,0,0,0
20313552,9470,0,apartment,209000,good,2,88,installed,2,0,0,0,1,0,0
20312842,2940,0,duplex,249000,good,2,70,hyper equipped,1,0,0,0,30,0,0
20279614,8870,0,apartment,145000,good,,78,0,2,0,0,0,0,0,0
20208952,1081,0,apartment,249000,to renovate,,120,semi equipped,3,0,0,0,5,0,0
20241236,1150,0,apartment,475000,to be done up,2,167,hyper equipped,4,0,0,0,12,0,0
20290942,9000,0,apartment,235000,good,,50,installed,1,0,0,0,0,0,0
20290952,2580,0,duplex,255000,,,123,installed,2,0,0,0,1,0,0
20291580,1020,0,apartment,295000,good,2,118,installed,3,0,0,0,10,0,0
20291719,1210,0,duplex,335000,as new,2,90,hyper equipped,2,0,0,0,0,0,0
20291735,1000,0,duplex,365000,just renovated,2,75,semi equipped,2,0,0,0,1,0,0
20306883,4000,0,apartment,180000,,2,92,installed,2,0,0,0,0,0,0
20305227,3000,0,apartment,265000,good,2,62,0,1,0,0,0,1,0,0
20305226,3001,0,flat studio,279000,as new,2,27,hyper equipped,1,0,1,0,13,32,0
20307826,1000,0,flat studio,345000,just renovated,2,58,installed,0,0,0,0,0,0,0
20258665,9820,0,apartment,284000,good,,76,0,2,0,0,0,3,0,0
20295060,1140,0,apartment,249000,good,,75,installed,3,0,0,1,12,0,0
20297330,1861,0,loft,333333,as new,4,100,hyper equipped,1,0,0,0,20,500,0
20275527,9620,0,apartment,165000,good,,55,0,1,0,0,0,1,0,0
20276050,9700,0,penthouse,1850000,as new,2,300,hyper equipped,3,0,0,0,300,0,0
20296845,1160,0,apartment,299000,to be done up,2,97,semi equipped,2,0,0,0,2,0,0
20295227,9470,0,apartment,299000,as new,,120,installed,3,0,0,0,0,0,0
20294529,1080,0,apartment,470000,good,2,168,installed,5,0,0,0,14,0,0
20295545,9000,0,apartment,1365000,as new,,132,0,2,0,0,0,20,21,0
20311158,9800,0,apartment,245000,as new,4,68,hyper equipped,1,0,0,0,14,0,0
20311150,9800,0,apartment,375000,as new,4,89,hyper equipped,2,0,0,0,24,0,0
20311160,9800,0,apartment,380000,as new,4,94,hyper equipped,2,0,0,0,30,0,0
20311156,9800,0,apartment,385000,as new,4,96,hyper equipped,2,0,0,0,17,0,0
20311157,9800,0,penthouse,400000,as new,4,96,hyper equipped,2,0,0,0,17,0,0
20311159,9800,0,apartment,560000,as new,4,130,hyper equipped,3,0,0,0,28,0,0
20251356,8400,0,apartment,238000,to be done up,,84,0,3,0,0,0,1,0,0
20200624,1081,0,apartment,280000,to be done up,2,120,semi equipped,3,0,0,0,8,0,0
20255529,2930,0,apartment,489000,good,2,140,0,2,0,0,0,1,0,0
20255904,8790,0,apartment,635000,good,,160,hyper equipped,3,0,0,0,50,0,0
20286854,1150,0,apartment,310000,good,2,64,hyper equipped,1,0,0,0,0,0,0
20288644,1050,0,apartment,459000,as new,2,77,semi equipped,1,0,0,0,9,0,0
20288639,1050,0,apartment,459000,as new,2,77,semi equipped,1,0,0,0,6,0,0
20306069,9300,0,apartment,332000,,,106,hyper equipped,2,0,0,0,13,94,0
20303317,1780,0,apartment,185000,,2,44,0,1,0,0,0,15,0,0
20302700,9900,0,duplex,200000,,,108,semi equipped,2,0,0,0,4,0,0
20303177,1210,0,loft,449000,,2,165,hyper equipped,2,0,0,0,0,0,0
20304772,8300,0,apartment,695000,as new,2,75,hyper equipped,2,0,0,0,3,0,0
20049204,2570,0,apartment,138000,to be done up,2,42,0,1,0,0,0,0,0,0
20115396,4690,0,apartment,144000,good,3,90,semi equipped,2,0,0,0,0,0,0
20113202,8450,0,apartment,145000,to renovate,,65,semi equipped,1,0,0,0,3,0,0
20115394,4690,0,apartment,149000,good,3,100,installed,2,0,0,0,0,0,0
11327422,1070,0,apartment,165000,good,2,55,installed,1,0,0,0,0,0,0
20172805,1020,0,apartment,169000,good,,50,installed,1,0,0,0,0,0,0
20237947,2800,0,apartment,179000,good,4,59,0,1,0,0,0,9,150,0
20200623,2100,0,apartment,185000,to be done up,2,75,semi equipped,2,0,0,0,4,0,0
11455467,2170,0,apartment,185000,good,,76,installed,3,0,0,0,1,0,0
20229865,9620,0,apartment,185000,to be done up,,103,semi equipped,3,0,0,0,2,0,0
20226740,2610,0,apartment,209000,good,2,76,installed,2,0,0,0,0,0,0
11337935,1853,0,apartment,210000,good,,87,installed,2,0,0,0,5,0,0
20146827,1080,0,apartment,215000,good,2,136,installed,2,0,0,0,15,0,0
11471651,9600,0,apartment,219000,as new,2,95,hyper equipped,2,0,0,0,10,0,0
20198268,2650,0,apartment,227000,to be done up,2,96,installed,2,0,0,0,3,0,0
10595120,1070,0,apartment,229000,good,2,88,installed,2,0,0,0,0,0,0
20221712,2140,0,apartment,234500,good,2,104,installed,2,0,0,0,4,0,0
20166328,1800,0,apartment,235000,to be done up,,85,installed,2,0,0,0,8,0,0
11039784,1080,0,apartment,239000,to be done up,,106,installed,2,0,0,0,12,0,0
20142599,1000,0,apartment,245000,good,2,61,installed,1,0,0,0,0,0,0
20269072,2660,0,apartment,248000,good,,92,usa installed,2,0,0,0,15,0,0
20128599,9000,0,apartment,249000,good,2,73,semi equipped,2,0,0,0,13,1500,0
20233813,9000,0,apartment,249000,good,2,68,semi equipped,1,0,0,0,10,0,0
20214123,9300,0,apartment,269000,good,,87,installed,2,0,0,0,1,0,0
20052480,2600,0,apartment,275000,good,2,104,installed,2,0,0,0,22,0,0
11455749,1800,0,duplex,279000,good,,100,0,2,0,0,0,6,0,0
20186475,8790,0,apartment,279000,good,,115,installed,2,0,0,0,1,0,0
20215667,1000,0,apartment,285000,good,1,80,hyper equipped,2,0,0,0,1,0,0
20040372,8370,0,apartment,285000,good,2,72,semi equipped,2,0,1,0,1,0,0
20203064,8780,0,apartment,295000,good,,120,installed,4,0,0,0,26,30,0
20124666,1420,0,apartment,315000,good,2,107,installed,2,0,0,0,6,0,0
11403470,2890,0,duplex,319000,good,3,141,hyper equipped,3,0,0,0,24,0,0
20198247,1000,0,triplex,339000,good,2,115,usa installed,3,0,0,0,0,0,0
20103216,1300,0,duplex,339000,to be done up,4,130,installed,2,0,0,0,14,0,0
20040367,8370,0,apartment,345000,good,,91,installed,3,0,1,0,1,0,0
20095260,8370,0,apartment,355000,good,2,70,installed,2,0,1,0,1,0,0
20043292,1082,0,apartment,365000,to be done up,2,150,semi equipped,3,0,0,0,10,0,0
11480717,8400,0,apartment,410000,to renovate,,90,0,3,0,0,0,2,0,0
11381060,2100,0,apartment,425000,good,,120,installed,3,0,0,0,11,0,0
20194417,8420,0,apartment,440000,good,2,95,installed,2,0,0,0,25,0,0
20053571,1000,0,penthouse,460000,good,2,153,hyper equipped,3,0,0,0,52,0,0
20066280,1060,0,apartment,465000,as new,2,120,hyper equipped,2,0,0,0,2,0,0
20214363,3000,0,apartment,465000,good,,165,installed,3,0,0,0,3,0,0
20168217,1070,0,ground floor,479000,good,2,135,installed,2,0,0,0,1,0,0
20222229,1050,0,apartment,495000,good,2,106,installed,3,0,0,0,1,0,0
11468598,1150,0,duplex,575000,to be done up,2,140,installed,3,0,0,1,70,275,0
11468014,2800,0,penthouse,625000,good,2,111,installed,1,0,0,0,32,0,0
20163881,1050,0,apartment,795000,as new,2,231,hyper equipped,3,0,0,0,26,0,0
20118424,1933,0,apartment,799000,as new,4,159,usa hyper equipped,2,0,0,0,25,60,0
20120471,1060,0,apartment,895000,as new,2,250,hyper equipped,3,0,0,0,1,380,0
20053681,8300,0,apartment,1050000,just renovated,2,79,hyper equipped,3,0,1,0,4,0,0
11082279,8301,0,apartment,1100000,good,2,133,installed,4,0,0,0,7,0,0
11148558,3000,0,apartment,1189000,as new,,119,hyper equipped,2,0,0,0,32,0,0
20015160,1180,0,apartment,1750000,as new,4,243,usa hyper equipped,3,0,0,0,85,3400,0
20133299,3500,0,apartment,2150000,as new,,280,installed,3,0,0,0,30,0,0
20245452,1050,0,apartment,730000,good,3,215,hyper equipped,3,0,0,0,0,0,0
20281521,9000,0,apartment,185000,to renovate,2,55,semi equipped,1,0,0,0,0,0,0
20281520,9040,0,apartment,185000,to renovate,2,55,semi equipped,1,0,0,0,0,0,0
20281522,9000,0,apartment,235000,to be done up,2,87,semi equipped,2,0,0,0,0,0,0
20281523,9040,0,apartment,235000,to be done up,2,87,semi equipped,2,0,0,0,0,0,0
20279993,8370,0,apartment,259000,good,,86,0,2,0,0,0,0,0,0
20176219,1180,0,apartment,590000,good,2,165,hyper equipped,3,0,0,0,14,0,0
20281571,1210,0,apartment,630000,,2,145,installed,2,0,0,0,0,60,0
20295140,1050,0,kot,180340,as new,,20,not installed,0,0,1,0,0,0,0
20295137,1050,0,kot,191240,as new,,25,not installed,0,0,1,0,0,0,0
20262753,9300,0,apartment,225000,good,2,102,installed,2,0,0,0,1,0,0
20120762,1190,0,apartment,440000,just renovated,2,100,hyper equipped,2,0,0,0,10,0,0
20261700,2630,0,apartment,499000,good,,138,0,2,0,0,0,30,0,0
20261499,8300,0,apartment,699000,good,2,102,installed,2,0,0,0,1,0,0
20278350,8380,0,apartment,249000,good,2,72,installed,2,0,0,0,0,0,0
20279051,2260,0,ground floor,405000,,4,100,installed,2,0,0,0,24,16,0
20278447,8300,0,apartment,1195000,as new,,120,0,3,0,0,0,1,0,0
20286869,9700,0,apartment,319000,as new,,93,hyper equipped,2,0,0,0,4,0,0
20255770,9280,0,apartment,395000,good,,125,0,2,0,0,0,30,0,0
20316417,9000,0,flat studio,239500,good,3,51,installed,1,0,0,0,0,0,0
20314832,8792,0,apartment,445126,,,136,0,2,0,0,0,142,0,0
20315785,2650,0,apartment,476721,,,159,0,3,0,0,0,5,0,0
20315819,2650,0,apartment,479212,,,157,0,3,0,0,0,5,0,0
20315843,2650,0,apartment,492216,,,165,0,3,0,0,0,6,0,0
20316162,3360,0,apartment,695000,just renovated,,150,0,3,0,0,0,1,0,0
20218756,4671,0,triplex,119000,good,2,123,installed,2,0,0,0,21,41,0
20273280,9600,0,apartment,157500,as new,2,77,installed,2,0,0,0,0,0,0
20272748,9000,0,apartment,175000,good,1,70,0,2,0,0,0,1,0,0
11378684,5000,0,apartment,189000,to be done up,2,90,installed,2,0,0,0,6,0,0
20214759,8420,0,duplex,209000,good,,80,installed,2,0,0,0,1,0,0
20273119,9000,0,apartment,245000,to be done up,,45,semi equipped,1,0,0,0,5,0,0
20213339,8980,0,apartment,250000,to be done up,,66,0,1,0,0,0,3,0,0
20251015,1000,0,apartment,425000,to be done up,2,113,semi equipped,2,0,0,0,0,0,0
20291553,8300,0,apartment,799000,,,124,0,3,0,0,0,1,0,0
20250207,2100,0,apartment,179000,to be done up,2,89,semi equipped,3,0,0,0,3,0,0
20236461,1083,0,apartment,199000,to renovate,2,82,not installed,2,0,0,0,2,0,0
20250691,2570,0,apartment,215000,good,,85,0,3,0,0,0,10,0,0
20250811,9100,0,apartment,249000,good,2,90,installed,2,0,0,0,7,0,0
20294039,2000,0,apartment,485000,just renovated,2,137,hyper equipped,2,0,0,0,2,0,0
20268050,2018,0,apartment,395000,just renovated,,98,installed,2,0,0,0,20,0,0
20267368,8300,0,apartment,398000,good,2,53,installed,1,0,0,0,1,0,0
20212978,1180,0,apartment,820000,as new,2,213,hyper equipped,3,0,0,0,36,800,0
20280798,6990,0,apartment,155000,good,3,85,installed,3,0,0,0,0,0,0
20250163,1020,0,apartment,235000,good,2,60,0,1,0,0,0,4,0,0
20240970,5580,0,apartment,249000,to renovate,2,340,semi equipped,8,0,0,0,30,520,0
20229742,1070,0,penthouse,259000,good,3,80,installed,2,0,0,0,10,0,0
20285209,2600,0,apartment,269000,good,4,95,hyper equipped,2,0,0,0,1,0,0
20157784,1200,0,apartment,280000,to renovate,2,84,0,2,0,0,0,7,0,0
20246469,1030,0,apartment,285000,as new,2,55,installed,1,0,0,0,0,0,0
20199265,1170,0,apartment,299000,good,2,100,not installed,2,0,0,0,16,0,0
20159146,5030,0,apartment,325000,good,3,150,hyper equipped,2,0,0,0,1,15,0
20271356,1030,0,duplex,349000,good,2,113,hyper equipped,3,0,0,0,9,0,0
20259429,1140,0,apartment,364000,as new,2,88,installed,2,0,0,0,2,0,0
20252015,1000,0,penthouse,399000,as new,2,80,hyper equipped,2,0,0,0,10,0,0
20252011,1050,0,penthouse,399000,as new,2,80,hyper equipped,2,0,0,0,10,0,0
20235384,1050,0,apartment,399000,as new,2,78,hyper equipped,2,0,0,0,3,0,0
20235375,1050,0,apartment,399000,as new,2,78,hyper equipped,2,0,0,0,0,0,0
20159647,1050,0,apartment,435000,as new,2,91,hyper equipped,2,0,1,0,1,0,0
20259430,1140,0,apartment,442000,as new,2,105,installed,3,0,0,0,15,0,0
20254078,1050,0,duplex,469000,just renovated,2,85,hyper equipped,1,0,0,0,0,0,0
20254074,1180,0,duplex,469000,just renovated,2,85,hyper equipped,1,0,0,0,0,0,0
20254071,1190,0,duplex,469000,just renovated,2,85,hyper equipped,1,0,0,0,0,0,0
20236977,1020,0,penthouse,535000,as new,3,123,hyper equipped,3,0,0,0,182,0,0
20245654,1060,0,apartment,550000,as new,2,150,hyper equipped,3,0,1,0,1,0,0
20259737,1040,0,apartment,750000,as new,2,155,hyper equipped,3,0,0,0,6,0,0
20238340,1040,0,penthouse,995000,as new,3,220,hyper equipped,3,0,0,0,25,0,0
20267047,8300,0,duplex,995000,as new,2,110,hyper equipped,2,0,0,0,15,0,0
20215434,1160,0,apartment,997000,as new,2,144,hyper equipped,3,0,0,0,43,0,0
20238021,1200,0,penthouse,1150000,as new,3,198,hyper equipped,3,0,0,0,18,0,0
20194160,1060,0,duplex,1650000,as new,2,254,hyper equipped,3,0,0,0,1,0,0
20301644,4000,0,ground floor,260000,good,4,77,0,2,0,0,0,13,127,0
20301645,4000,0,apartment,267500,good,4,81,0,2,0,0,0,13,0,0
20301751,4000,0,apartment,270000,good,4,77,0,2,0,0,0,13,210,0
20301749,4000,0,apartment,270000,good,4,81,0,2,0,0,0,13,0,0
20301750,4000,0,apartment,302500,good,4,103,0,3,0,0,0,19,0,0
20301752,4000,0,apartment,322500,good,4,134,0,3,0,0,0,13,0,0
20297456,2018,0,apartment,229000,,,62,semi equipped,1,0,0,0,0,0,0
20298575,8400,0,apartment,440000,as new,3,94,installed,3,0,0,0,28,0,0
20312638,1500,0,duplex,249000,as new,2,90,installed,2,0,0,0,1,0,0
20264454,9000,0,apartment,335000,good,2,97,installed,2,0,0,0,1,0,0
20313343,8300,0,apartment,895000,as new,2,85,hyper equipped,2,0,0,0,5,0,0
11216303,8620,0,flat studio,85000,to be done up,,24,0,0,0,1,0,2,0,0
20291690,2020,0,apartment,195000,to be done up,,70,semi equipped,2,0,0,0,2,0,0
20291868,2018,0,apartment,255000,good,2,75,installed,2,0,0,0,1,0,0
20290835,2000,0,apartment,289000,,,121,semi equipped,2,0,0,0,1,0,0
20306560,4100,0,apartment,119000,good,2,151,semi equipped,3,0,0,0,0,250,0
20308475,8500,0,apartment,119000,good,2,40,installed,1,0,0,0,3,0,0
20308800,8370,0,apartment,144800,to be done up,2,89,hyper equipped,2,0,0,0,0,0,0
20308313,9060,0,apartment,150000,,,67,0,2,0,0,0,1,0,0
20306720,1348,0,apartment,230000,good,2,46,installed,1,0,0,0,12,0,0
20303748,9000,0,apartment,795000,,,148,0,3,0,0,0,35,0,0
20303702,9000,0,penthouse,795000,,,148,0,3,0,0,0,35,0,0
20261212,2170,0,apartment,199900,good,2,80,installed,2,0,0,0,0,0,0
20260832,2170,0,apartment,199900,good,2,80,installed,2,0,0,0,0,0,0
20259026,2600,0,apartment,225000,good,3,91,semi equipped,2,0,0,0,11,0,0
20258910,2800,0,apartment,255000,as new,2,86,semi equipped,2,0,0,0,2,0,0
20259500,2600,0,apartment,289000,to renovate,2,90,semi equipped,2,0,0,0,17,0,0
20186833,1030,0,apartment,390000,as new,3,97,hyper equipped,2,0,0,0,5,0,0
20275374,8660,0,apartment,119000,good,,62,installed,1,0,0,0,0,0,0
20275363,8660,0,apartment,119000,good,,62,installed,1,0,0,0,0,0,0
20276618,9470,0,apartment,200000,good,4,103,0,2,0,0,0,1,0,0
11485628,2018,0,apartment,327000,good,2,102,installed,2,0,0,0,2,0,0
20275277,8300,0,apartment,1345000,as new,4,121,hyper equipped,3,0,1,0,0,0,0
20275278,8301,0,apartment,1345000,as new,4,121,hyper equipped,3,0,1,0,0,0,0
20295207,1140,0,duplex,165000,to renovate,2,57,semi equipped,1,0,0,0,0,0,0
20294355,6800,0,apartment,199000,,,90,semi equipped,2,0,0,0,0,0,0
20295801,1800,0,apartment,249500,as new,2,80,semi equipped,2,0,0,0,0,0,0
20294788,9000,0,apartment,259000,good,2,46,semi equipped,1,0,0,0,0,0,0
20311647,5300,0,ground floor,245000,good,4,88,0,2,0,0,0,1,0,0
20255545,2930,0,apartment,215000,to be done up,2,111,0,2,0,0,0,1,0,0
20255546,2930,0,apartment,247000,good,3,88,installed,2,0,0,0,4,0,0
20168760,1190,0,ground floor,325000,good,2,105,installed,2,0,0,0,37,0,0
20289987,1000,0,apartment,225000,good,,41,0,1,0,1,0,0,0,0
20289100,4920,0,apartment,235000,to be done up,2,130,semi equipped,2,0,0,0,0,0,0
20289030,9041,0,apartment,370000,to be done up,3,79,semi equipped,4,0,0,0,0,0,0
20306101,9300,0,apartment,260250,,4,110,installed,3,0,0,0,8,0,0
20306077,9300,0,apartment,265250,,4,110,installed,3,0,0,0,7,0,0
20306080,9300,0,apartment,304000,,4,124,installed,3,0,0,0,12,0,0
20306064,9420,0,apartment,430000,,3,125,installed,2,0,0,0,10,0,0
20304003,8300,0,apartment,349500,good,2,46,hyper equipped,1,0,0,0,0,0,0
11208280,8000,0,service flat,120000,good,,49,semi equipped,1,0,0,0,1,0,0
10988471,1030,0,apartment,137500,good,4,28,installed,1,0,0,0,2,0,0
20247161,8530,0,apartment,148500,to be done up,2,85,semi equipped,2,0,0,0,1,0,0
20223091,8780,0,apartment,149000,good,2,117,0,2,0,0,0,7,0,0
20021150,2020,0,apartment,165000,good,2,80,installed,2,0,0,0,0,0,0
20226078,8370,0,apartment,169000,good,,65,installed,1,0,1,0,1,0,0
20205397,2100,0,apartment,179000,to be done up,2,89,semi equipped,3,0,0,0,3,0,0
20141050,2600,0,ground floor,179000,to be done up,2,70,installed,2,0,0,0,0,0,0
20098166,2100,0,apartment,189000,just renovated,,68,installed,2,0,0,0,3,0,0
20121588,8370,0,flat studio,189000,good,2,37,installed,0,0,1,0,1,0,0
11356177,2940,0,apartment,189999,good,,90,installed,2,0,0,0,6,0,0
20142658,2170,0,apartment,195000,just renovated,2,70,installed,2,0,0,0,3,0,0
20234874,5100,0,apartment,195000,good,3,76,installed,2,0,0,0,5,0,0
20051392,8400,0,apartment,199000,to be done up,,52,0,1,0,0,0,4,0,0
20213104,9111,0,apartment,199000,to be done up,4,109,installed,3,0,1,0,15,0,0
20239742,7500,0,apartment,199890,good,2,70,installed,2,0,0,0,1,0,0
11235976,1600,0,apartment,200000,good,,84,semi equipped,2,0,0,0,13,0,0
20111873,2170,0,apartment,210000,just renovated,2,70,installed,2,0,0,0,3,0,0
20247191,2610,0,apartment,214000,good,2,93,usa installed,3,0,0,0,12,0,0
20204033,9800,0,apartment,214000,to be done up,,170,installed,4,0,0,0,74,0,0
20180536,1000,0,apartment,215000,good,2,38,usa installed,1,0,1,0,0,0,0
